Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion,Disciplina Limpia,Monto,Moneda,Monto_USD,Significativa,Premio_USD,Inscripcion_USD_web,Significativa_400
Premio | Premio ArtexArte 2025,Premio | Premio ArtexArte 2025,,https://www.recursosculturales.com/premio-artexarte-de-fotografia-abre-su-convocatoria-2025/,Argentina,"July 31, 2025",Yes,ArtexArte,,No,"Dirigido a artistas argentinos y extranjeros con residencia legal en el país, mayores de 18 años (individuales o grupales), a participar en su única categoría de Fotografía con tema libre y cualquier procedimiento, sin obras premiadas o seleccionadas previamente en otros certámenes. Se seleccionarán 20 obras para la exhibición, y cada artista o colectivo seleccionado recibirá $110.000 pesos argentinos. Se otorgarán dos premios adquisición: un 1º Premio de $3.200.000 y un 2º Premio de $2.200.000. Las obras seleccionadas serán expuestas en ArtexArte del 19 de noviembre al 20 de diciembre de 2025.",,https://artexarte.com.ar/premio-artexarte-2025/,Premio,"Visuales, Fotografía",2025-06-21 22:24:00,Destacar?,,No,No,,No,,,No,,,Sin cargo,Visuales,110000.0,ARS,121.0,False,3200000.0,,True
"Premio | 3er Concurso de Foto de Calle, Conexión Calle 2025","Premio | 3er Concurso de Foto de Calle, Conexión Calle 2025",,https://www.recursosculturales.com/concurso-conexion-calle/,México,"July 2, 2025",Yes,colectivo La Estrit,,No,"Abierto a fotógrafos callejeros mexicanos (residentes o no, con fotos de cualquier lugar) y extranjeros (residentes o no, con fotos tomadas solo en México), mayores de 18 años. La participación tiene un costo que varía según la categoría y cantidad de fotos. Se elegirá un ganador, una mención honorífica y 20 finalistas por categoría, quienes compartirán un premio económico y sus obras serán parte de dos exposiciones colectivas en una galería o museo por confirmar.",,https://www.instagram.com/la_estrit,Premio,"Visuales, Fotografía",2025-06-21 22:24:00,,,No,No,,No,,,No,,,Pago,Visuales,,MXN,,False,,500.0,False
Premio | NY Product Design Awards 2025 - Season 2,Premio | NY Product Design Awards 2025 - Season 2,,https://www.recursosculturales.com/ny-product-design-awards/,EEUU,"September 18, 2025",Yes,NY Product Design Awards,,No,"Dirigido a diseñadores profesionales, novatos y aficionados mayores de 18 años de cualquier parte del mundo, incluyendo Latinoamérica. Requiere pago para participar, con una tarifa administrativa anual de $30 USD y un costo por inscripción que varía desde $209 USD según la fecha. Disciplinas: diseño de producto en categorías como automotriz, moda, mobiliario, tecnología, entre otras; el premio principal es el reconocimiento, trofeo y difusión internacional, sin estipulación de monto económico para los ganadores.",,https://nydesignawards.com/product-design-awards.php,Premio,Diseño,2025-06-21 22:24:00,Falopa,,No,No,,No,,,No,,,Pago,Diseño,30.0,USD,30.0,False,,,False
"Convocatoria | Festival Internacional de Documentales de Santiago, FIDOCS 2025","Convocatoria | Festival Internacional de Documentales de Santiago, FIDOCS 2025",,https://www.recursosculturales.com/festival-documentales-de-santiago/,Chile,"July 4, 2025",Yes,Festival Internacional de Documentales de Santiago,,No,"Dirigida a directores nacionales y extranjeros a participar con documentales de creación o de autor terminados a partir del 1° de julio de 2024. El festival cuenta con tres secciones competitivas: Nacional (películas chilenas o con residencia en Chile, mínimo 30 min, premiere en Santiago), Internacional (películas de todo el mundo, mínimo 40 min, premiere en Chile) y Nacional de Cortos Emergentes (chilenos o con residencia en Chile, 3 a 30 min, obras académicas o no, premiere chilena). La inscripción tiene un costo según categoria y se realiza digitalmente a través de Filmfreeway. Los premios para las mejores películas en Competencia Nacional e Internacional son de US$ 2.000 cada uno, y para el Mejor Cortometraje Nacional Emergente es de US$ 500.",,https://fidocs.cl/,Convocatoria,"Cine, Documental",2025-06-21 22:26:00,,,No,No,,No,,,No,,,Pago,Cine,2000.0,CLP,2.2,False,,,False
Residencia | Phi Immersive: Xr For Impact,Residencia | Phi Immersive: Xr For Impact,,https://www.artconnect.com/opportunity/q0UXE6UwrERcnzoDAJgFu,Canadá,"June 24, 2025",Yes,PHI Studio,,No,"Dirigida a artistas y colectivos internacionales enfocados en el arte inmersivo y XR. Abarca disciplinas como arte digital, nuevas tecnologías y experiencias inmersivas, otorgando 10.000 CAD por proyecto seleccionado y está abierta a artistas de América del Norte: Los candidatos elegibles deben residir en Canadá, Estados Unidos, México, Groenlandia, San Pedro y Miquelón o Bermudas.",,https://phi.ca/en/phi-residencies/phi-immersive/,Residencia,"Otras, Arte Inmersivo, XR",2025-06-21 22:33:00,,,No,No,,No,,https://phi.ca/en/phi-residencies/phi-immersive/?utm_source=substack&utm_medium=email,No,,,Sin cargo,Visuales,10000.0,CAD,7400.0,True,,,False
Convocatoria | International Symposium For Visual Culture & Exhibition 2025,Convocatoria | International Symposium For Visual Culture & Exhibition 2025,,https://www.artconnect.com/opportunity/JY00VvzRRpSYPxjB-HWAF,Corea del Sur,"June 26, 2025",Yes,CICA Museum,,No,"Convocatoria abierta a artistas, académicos e investigadores de todo el mundo a participar en un evento global que explora diversas perspectivas sobre la cultura visual. Los participantes seleccionados tendrán la oportunidad de presentar sus trabajos en un simposio en Silver Spring, Maryland (EE. UU.) el 20 de septiembre de 2025, y exhibir hasta dos obras en la exposición ""Cultura Visual 2025"" en el Museo CICA, Corea, del 10 al 28 de septiembre de 2025. Además, sus trabajos serán publicados en el libro ""New Media Art 2026"". Es necesario registrarse al ser aceptado.",,https://cicamuseum.com/call-for-submissions-isvc-2025/,Convocatoria,"Visuales, Otras",2025-06-21 22:34:00,,,No,No,,No,,https://cicamuseum.com/call-for-submissions-isvc-2025/,No,,,Sin cargo,Visuales,,,,False,,,False
Convocatoria | The Happening 2025,Convocatoria | The Happening 2025,,https://www.artconnect.com/opportunity/3qfMTQnZZeho-Z7Ucn-r-,Letonia,"June 27, 2025",Yes,Balcia Insurance,,No,"Dirigido a entusiastas y profesionales de la fotografía de todo el mundo, sin límite de edad, a capturar la esencia de Letonia y los letones desde una perspectiva única. Se pueden enviar imágenes individuales y proyectos fotográficos. Los ganadores recibirán la entrada a ""Visión y Voces 2025"", una cámara profesional, 500 € en efectivo y un taller con un miembro del jurado.",,https://site.picter.com/the-happening-2025,Convocatoria,"Visuales, Fotografía",2025-06-21 22:34:00,,,No,No,,No,,https://site.picter.com/the-happening-2025,No,,,Sin cargo,Visuales,500.0,EUR,540.0,True,,,False
Convocatoria | Bodyspaces – Canvas International Art Fair 2025,Convocatoria | Bodyspaces – Canvas International Art Fair 2025,,https://www.artconnect.com/opportunity/EoZGYL4KdNf4gYroHTBQp,Reino Unido,"June 27, 2025",Yes,ITSLIQUID Group,,No,"Dirigido a artistas de todo el mundo a exponer sus obras en Londres, del 5 al 18 de septiembre de 2025. El tema central es la relación entre el cuerpo y el espacio, y se aceptan diversas disciplinas como pintura, escultura, fotografía, instalación, videoarte y performance. Esta es una oportunidad para que artistas consolidados y emergentes conecten con una red internacional de profesionales y amantes del arte. La convocatoria no especifica costo de participación",,https://www.itsliquid.com/call-bodyspaces-london-2025.html,Convocatoria,Visuales,2025-06-21 22:35:00,,,No,No,,No,,https://www.itsliquid.com/call-bodyspaces-london-2025.html,No,,,Sin cargo,Visuales,,GBP,,False,,,False
Beca | Beca de Archivos Arraigados y Relacionales,Beca | Beca de Archivos Arraigados y Relacionales,,https://www.artconnect.com/opportunity/R4o1QNrodrtbkUjEVgADp,EEUU,"June 27, 2025",Yes,Centro de Estudios Puertorriqueños del Hunter College,,No,"Dirigida a archivistas en los inicios de su carrera (estudiantes de posgrado avanzados o recién graduados con experiencia en archivos o colecciones especiales) que busquen experiencia práctica en archivos de estudios étnicos, especialmente con colecciones puertorriqueñas. Los becarios trabajarán 20 horas semanales desarrollando un proyecto de archivo digital y participando en actividades diarias, y recibirán una beca de $20,000 pagada en cuatro plazos, además de mentoría, apoyo para desarrollo profesional y oportunidades para presentar su trabajo en congresos.",,https://centropr.hunter.cuny.edu/opportunities/centro-rooted-relational-archives-fellowship/,Beca,"Otras, Archivo, Investigación, Biblioteca",2025-06-21 22:35:00,,,No,No,,No,,https://centropr.hunter.cuny.edu/opportunities/centro-rooted-relational-archives-fellowship/,No,,,Sin cargo,Otras,20000.0,USD,20000.0,True,,,False
Premio | Concurso de Fotografía SUGi x NAVA 2025,Premio | Concurso de Fotografía SUGi x NAVA 2025,,https://www.artconnect.com/opportunity/Y0JuRg5ejeoOG1pZraOFm,EEUU,"June 29, 2025",Yes,SUGi y NAVA Contemporary,,No,"Dirigido a fotógrafos de todos los niveles y de cualquier parte del mundo a enviar sus trabajos de forma gratuita. El tema central es la conexión con la naturaleza y las actitudes de recuperación, y se pueden presentar fotografías en diversas categorías como Personas y Naturaleza, Vida Silvestre Urbana, Clima, Conceptual, Paisaje, Nueva Naturaleza, Vida Oculta y Moda. Los participantes tienen la oportunidad de ganar premios en efectivo que van desde los $250 hasta los $4000.",,https://site.picter.com/sugi-nava-photo-contest-2025,Premio,"Visuales, Fotografía",2025-06-21 22:36:00,,,No,No,,No,,https://site.picter.com/sugi-nava-photo-contest-2025,No,,,Sin cargo,Visuales,250.0,USD,250.0,False,10250.0,,True
Residencia | RAi Residency 2025,Residencia | RAi Residency 2025,,https://www.artrabbit.com/artist-opportunities/2025/july/rai-residency-2025,Emiratos Árabes Unidos,"July 1, 2025",Yes,"Rizq Art Initiative, Internacional",,No,"Dirigido a artistas, curadores y teóricos emergentes de 25 a 40 años en artes visuales (incluyendo arte digital, tradicional, nuevos medios y video). Un programa de 12 semanas en Abu Dhabi dirigido a 3 artistas y 1 curador/teórico por ciclo, con el objetivo de fomentar el desarrollo de su práctica, la creación de redes y la expansión de sus conocimientos a través de colaboraciones. La residencia ofrece estudio comunitario 24/7, habitación individual con baño privado en apartamento compartido, estudios abiertos, críticas con curadores, cobertura de costos de visa y vuelos, un estipendio semanal de AED 800 y un presupuesto de hasta AED 2000 para materiales. Además, incluye apoyo administrativo y curatorial, una página web dedicada para cada residente, y excursiones culturales y de exploración. ",,https://www.rizqart.com/programmes/residencies-/,Residencia,"Visuales, Curaduría, Investigación",2025-06-21 22:40:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,,,,False,,,False
Convocatoria | Projects: Compass Festival 2026,Convocatoria | Projects: Compass Festival 2026,,https://www.artrabbit.com/artist-opportunities/2025/june/open-call-for-projects-compass-festival-2026,Reino Unido,"June 30, 2025",Yes,"Compass Festival, Leeds",,No,"Dirigido a a artistas nacionales e internacionales para proyectos de arte público que exploren personas, lugar y participación, desafiando los espacios tradicionales del arte. Buscan obras originales que conecten con las comunidades de Leeds, se desarrollen en el entorno cotidiano y fomenten la interacción. Los proyectos seleccionados recibirán entre £5.000 y £10.000 en apoyo financiero, además de asistencia en producción, marketing y comunicaciones. Se aceptan postulaciones de artistas mayores de 18 años, con especial fomento a voces subrepresentadas.",,https://compassliveart.org.uk/open-call-for-projects-compass-festival-2026/,Convocatoria,"Multidisciplinar, ",2025-06-21 22:42:00,,,No,No,,No,,,No,,,Sin cargo,Otras,5000.0,GBP,6250.0,True,,,False
Convocatoria | TERANG 2025 — Projection Mapping Competition,Convocatoria | TERANG 2025 — Projection Mapping Competition,,https://www.artrabbit.com/artist-opportunities/2025/july/open-call-terang-2025-projection-mapping-competition,Malasia,"July 1, 2025",Yes,TERANG 2025 - Festival de George Town 2025,,No,"Dirigido a estudiantes de todas las nacionalidades especializados en ""projection mapping"" (mapeo de proyección) a enviar ideas y propuestas para una pieza de mapping con proyección. El objetivo es reinterpretar la fachada del Ayuntamiento de George Town, Penang, Malasia, bajo el tema ""Rojak"", que celebra la hibridez y diversidad cultural. No hay costo de inscripción. Los finalistas verán sus obras proyectadas del 2 al 10 de agosto de 2025, y se otorgarán premios monetarios por un total de RM30,000, con un Gran Premio de RM15,000. Artistas latinoamericanos pueden participar.",,https://docs.google.com/forms/d/e/1FAIpQLSeFMpAiqD7Eq4MSDHlVHKyCbaznjmhtjRht-aciSzi3uo4IlA/viewform,Convocatoria,"Cine, Diseño, Mapping",2025-06-21 22:42:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,,,False,,,False
Residencia | Site Specific 2025,Residencia | Site Specific 2025,,https://aadk.es/calendario-de-convocatorias/?lang=en,España,"June 29, 2025",Yes,AADK España,,No,"Dirigida a artistas y colectivos de cualquier nacionalidad a presentar solicitudes para la residencia «Site-Specific», comisariada por la Dra. Raegan Truax, centrada en prácticas artísticas basadas en el territorio, ecológicas y temporales. Abarca artes visuales, sonoras, performativas y prácticas interdisciplinarias, y está abierta a artistas de Latinoamérica. Periodo de residencia: 1 o 2 meses entre agosto y septiembre de 2025. El costo es de entre €1350 y €1700, dependiendo de la solicitud.",,https://aadk.es/calendario-de-convocatorias/?lang=en,Residencia,"Visuales, Arte Sonoro, Performance, Interdisciplinaria",2025-06-21 22:46:00,,,No,No,,No,,,No,,,Pago,Escénicas,,EUR,,False,,,False
Residencia | Long Term Residency - Producción,Residencia | Long Term Residency - Producción,,https://www.uberbau-house.org/long-term-residencies/long-term-residencies-production/,Brasil,"June 30, 2025",Yes,Uberbau_house,,No,"Residencias de producción de larga duración en São Paulo, Brasil, con el objetivo de fomentar el diálogo, investigación y materialización de arte contemporáneo. Dirigida a artistas de todas las disciplinas, los periodos de residencia son de dos meses entre octubre de 2025 y noviembre de 2026. La cuota de participación es de US$2,800 por dos meses, con descuentos por pago anticipado.  La convocatoria está abierta a artistas de Latinoamérica.",,https://www.uberbau-house.org/long-term-residencies/long-term-residencies-produccion/,Residencia,Visuales,2025-06-21 22:46:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,2800.0,BRL,560.0,True,,2800.0,False
