Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion
Fondos | Ayuda a artistas e investigadores para residencias 2025,Fondos | Ayuda a artistas e investigadores para residencias 2025,,https://www.ibermusicas.org/index.php/ibermusicas-abre-as-suas-convocatorias-2025/,Múltiples Países,"October 1, 2025",Yes,Ibermúsicas,,No,"Dirigida a compositoras, compositores, agrupaciones musicales, investigadoras e investigadores iberoamericanos que estén registrados en el Catálogo de Ibermúsicas y cuenten con una carta oficial de invitación de una institución anfitriona. El objetivo es incentivar residencias de creación o investigación musical en el exterior, con una duración mínima de tres semanas. El monto máximo de ayuda por proyecto es de USD 5.000 o € 5.000 para proyectos de España y Portugal. La ayuda está destinada a cubrir gastos operacionales como pasajes aéreos, manutención (hospedaje, alimentación), adquisición de material y honorarios a la institución receptora. Se priorizan proyectos de obras originales vinculadas a una organización o conjunto artístico, y los postulantes deben residir en el lugar de destino durante la residencia.",,https://www.ibermusicas.org/index.php/convocatorias/,Fondos,"Música, Composición, Investigación","June 12, 2025 5:30 PM",,,No,No,,No,,,No,,,
Fondos | Ayuda a instituciones para residencias 2025,Fondos | Ayuda a instituciones para residencias 2025,,https://www.ibermusicas.org/index.php/ibermusicas-abre-as-suas-convocatorias-2025/,Múltiples Países,"October 1, 2025",Yes,Ibermúsicas,,No,"Dirigida a instituciones -públicas o privadas-, organismos  o agrupaciones de Brasil, Chile, Colombia, Costa Rica, Cuba, España, México, Panamá, Paraguay, Perú, Portugal y Uruguay, cuenten con la posibilidad de invitar a compositoras, compositores, directoras y directores o investigadoras e investigadores de todo el mundo a realizar trabajos de creación o de investigación en residencia durante un plazo mínimo de tres semanas. Las actividades deben realizarse entre el 1 de enero y el 31 de diciembre de 2026. La ayuda financiera, con un monto máximo de USD 5.000 o € 5.000 para proyectos de España y Portugal, se destina a cubrir gastos operacionales como pasajes aéreos, manutención (hospedaje, alimentación), adquisición de material y honorarios de los invitados.",,https://www.ibermusicas.org/index.php/convocatorias/,Fondos,"Música, Otras, Residencias","June 12, 2025 5:45 PM",,,No,No,,No,,,No,,,
Convocatoria | Programa ARTBO Tutor 2025,Convocatoria | Programa ARTBO Tutor 2025,,https://app.datarte.art/convocatorias/artbo-tutor-2025-artistas-bogota-cundinamarca,Colombia,"June 20, 2025",Yes,Cámara de Comercio de Bogotá,,No,"Dirigida a artistas plásticos y visuales (estudiantes, profesionales o empíricos), mayores de edad y residentes en Bogotá o Cundinamarca. El programa busca fortalecer a los agentes del campo artístico a través de 90 horas de formación en módulos y talleres sobre producción y materialización de procesos creativos, seguido de una fase de circulación que ofrece la oportunidad de participar en exposiciones curadas. ",,https://docs.google.com/forms/d/e/1FAIpQLSeZF0JWw-bl13JO9p3iGw0_D4qn8cPIir2I8IE7Y60iKt8Uxw/viewform,Convocatoria,Visuales,"June 12, 2025 10:11 PM",,,No,No,,No,,,No,,,
Residencia | Residencias Creativas Las Cigarreras 2025,Residencia | Residencias Creativas Las Cigarreras 2025,,https://app.datarte.art/convocatorias/residencias-creativas-las-cigarreras-2025,España,"June 30, 2025",Yes,Ayuntamiento de Alicante,,No,"Dirigido a artistas, autores o colectivos artísticos mayores de edad (locales y nacionales, incluyendo dos plazas para residentes en Alicante) que trabajen en el arte contemporáneo. El objeto de la convocatoria es fomentar la investigación y creación transdisciplinar, tejiendo redes entre los agentes culturales en el Centro Cultural Las Cigarreras, Alicante, de octubre a noviembre de 2025 (4 semanas por residencia). La oportunidad ofrece seis residencias con una dotación de 2.900€ (honorarios, producción, dietas y desplazamientos), un presupuesto añadido de hasta 1.000€ para producción, alojamiento, espacios de trabajo, recursos técnicos y un programa de acompañamiento y encuentros con profesionales del sector.  Oportunidad exclusiva para residentes en España, particularmente en Alicante.",,https://www.concual.es/convocatorias/convocatoria/residencias-creativas-las-cigarreras-2025-ES/,Residencia,"Visuales, Otras, Arte Contemporáneo","June 14, 2025 10:15 PM",,,No,No,,No,,,No,,,
Convocatoria | BADA México 2026 - Feria de Arte,"Convocatoria | BADA México 2026 - Feria de Arte ",,https://app.datarte.art/convocatorias/feria-arte-bada-mexico-2026,México,"June 30, 2025",Yes,BADA México,,No,"Abierta a artistas visuales mayores de 18 años, consagrados o emergentes, de cualquier nacionalidad o lugar de residencia. Es requisito estar presente en el stand durante los 4 días de la feria. Los artistas seleccionados serán convocados a una reunión informativa en la cual se les proporcionará toda la información general como: costos de los stands, espacios disponibles, comunicación y difusión del evento, acciones previstas, formas de pagos, fechas, horarios, montaje y desmontaje etc.. La 6° edición se realizará del 5 al 8 de febrero 2026 en el Ciudad de México.",,https://bada.com.mx/convocatoria-2026/,Convocatoria,Visuales,"June 14, 2025 10:15 PM",,,No,No,,No,,,No,,,
Premio | IV edición del Premio Europeo Carmen Mateu para Jóvenes Artistas de Ópera y Danza,Premio | IV edición del Premio Europeo Carmen Mateu para Jóvenes Artistas de Ópera y Danza,,https://on-the-move.org/news/carmen-mateu-young-artist-european-award-2025-artistic-educational-opera-projects-spain,España,"July 10, 2025",Yes,Fundación Privada Castell de Peralada,,No,Dirigido a artistas o colectivos de hasta 35 años con nacionalidad europea o carrera desarrollada en países miembros del Consejo de Europa. Disciplina: proyectos artísticos-educativos de ópera; premio de 40.000 €. No está abierto a artistas de Latinoamérica salvo que cumplan con los criterios de nacionalidad europea o desarrollo profesional en Europa.,,https://carmenmateuaward.com/es,Premio,"Escénicas, Opera, Educación","June 14, 2025 10:29 PM",Fuera del Universo,,No,No,,No,,,No,,,
Residencia | X-Reality-Lab Artist-in-Residence Programme,Residencia | X-Reality-Lab Artist-in-Residence Programme,Destacar,https://on-the-move.org/news/mozarteum-university-staging-realities-x-reality-lab-artist-residence-programme-2025-26-media,Austria,"July 13, 2025",Yes,Universidad Mozarteum de Salzburgo,,No,"Dirigido a artistas y colectivos para crear una performance XR interactiva y multiusuario en el recién construido X-Reality-Lab. Disciplina: Interdisciplinario, Digital / Nuevos medios, Artes escénicas. La fase de producción requiere una estancia mínima de tres semanas en Salzburgo entre enero y febrero de 2026, con la presentación programada para marzo de 2026. El artista seleccionado recibirá hasta 40.000 EUR para cubrir honorarios, materiales, viajes, alojamiento y subcontrataciones.",,https://www.moz.ac.at/en/news/2025/05/open-call-artist-in-residence-program,Residencia,"Escénicas, Performance, Audiovisual, Interdisciplinario, Arte Digital, Nuevos medios","June 14, 2025 10:29 PM",,,No,No,,No,,,No,,,
Residencia | Pax Kultura Artist in Residence 2025,Residencia︱Pax Kultura Artist Residence,,https://on-the-move.org/news/culture-directorate-malta-pax-kultura-artist-residence-2025-malta,Malta,"July 4, 2025",Yes,Culture Directorate Malta,,No,"Dirigido a artistas internacionales con al menos dos años de experiencia (incluyendo de Latinoamérica), especialmente de países con conflictos o inestabilidad reciente que afecte su libertad de expresión. Los artistas seleccionados desarrollarán su trabajo en Malta durante un máximo de un mes, entre el 1 de octubre y el 5 de diciembre de 2025, en el marco del programa ""Artista en Residencia 2025 – Pax Kultura"", cuyo objetivo es fomentar la reflexión, la innovación y la conexión entre diversas disciplinas artísticas, sirviendo como un punto de encuentro entre el arte, la cultura y la paz. Disciplinas: todas las áreas artísticas. El monto total destinado es de 30.000 € para un máximo de seis artistas seleccionados.",,https://direttoratkultura.gov.mt/en/opportunities/,Residencia,Multidisciplinar,"June 14, 2025 10:29 PM",,,No,No,,No,,,No,,,
Residencia | Programa de Escritores en Residencia 2026,Residencia | Programa de Escritores en Residencia 2026,Destacar,https://on-the-move.org/news/hong-kong-baptist-university-international-writers-workshop-2026-hong-kong,Hong Kong,"September 7, 2025",Yes,Taller Internacional de Escritores (IWW) de Hong Kong Baptist University,,No,"Dirigido a escritores con al menos un libro publicado y que actualmente residan fuera de Hong Kong, con dominio funcional de inglés o chino. Se desarrollará del 2 al 29 de marzo de 2026 y culminará con el Festival Literario IWW, donde los residentes deberán participar en torno al tema ""Aquí y allá"". El programa cubre pasaje aéreo de ida y vuelta, alojamiento por 4 semanas y una dieta diaria.",,https://iww.hkbu.edu.hk/,Residencia,Literatura,"June 14, 2025 10:29 PM",,,No,No,,No,,,No,,,
Beca | Beca Werner Fenz para Arte en el Espacio Público 2026,Beca | Beca Werner Fenz para Arte en el Espacio Público 2026,,https://on-the-move.org/news/steirischer-herbst-werner-fenz-fellowship-art-public-space-2026-austria,Austria,"August 12, 2025",Yes,steirischer herbst festival y la Ciudad de Graz,,No,"Dirigida a proyectos nacionales e internacionales que aborden el contexto cultural y político de la ciudad de Graz. La Beca, de carácter internacional y dotada con 17.000 EUR, busca un proyecto ganador para su exhibición pública en la primavera de 2026 y su ejecución dentro del festival Steirischer Herbst 2026. De la dotación, 12.000 EUR se destinarán a la realización de la obra y 5.000 EUR a honorarios. El festival Steirischer Herbst gestionará la producción, incluyendo la investigación en el sitio y el alojamiento durante el periodo de producción.",,https://www.steirischerherbst.at/en/pages/7589/open-callwerner-fenz-grant-for-art-in-public-space-2026,Beca,"Visuales, Diseño","June 14, 2025 10:29 PM",,,No,No,,No,,,No,,,
Beca | Programa FIAS Becas 2026-2027,Beca | Programa FIAS Becas 2026-2027,,https://on-the-move.org/news/french-institutes-advanced-study-fellowship-programme-2026-2027-france,Francia,"July 16, 2025",Yes,Programa de Becas de los Institutos Franceses de Estudios Avanzados,,No,"El Programa ofrece 28 plazas de 10 meses para investigadores postdoctorales en Ciencias Sociales y Humanidades (y campos relacionados), distribuidas en siete sedes en Francia (Aix Marsella, Cergy, Valle del Loira, Lyon, Montpellier, Nantes y París). Está dirigido a investigadores de cualquier país que posean un título de doctorado más dos años de experiencia a tiempo completo post-doctorado, y que no hayan residido en Francia más de 12 meses en los últimos 3 años. También pueden postularse artistas que cumplan los requisitos de elegibilidad. Las solicitudes deben presentarse en inglés. El estipendio es de 2.200 €/mes por 10 meses, más fondos adicionales para investigación.",,https://www.fias-fp.eu/fellowships,Beca,"Otras, Investigación, Ciencias Sociales, Interdisciplinario","June 14, 2025 10:29 PM",Fuera del Universo,,No,No,,No,,,No,,,
"Convocatoria | IMPACT25 ‘Countercrafts: On Practices of Resistance, Repair and Reworlding’","Convocatoria | IMPACT25 ‘Countercrafts: On Practices of Resistance, Repair and Reworlding’",,https://on-the-move.org/news/pact-zollverein-impact25-countercrafts-practices-resistance-repair-and-reworlding-germany,Alemania,"July 7, 2025",Yes,"PACT Zollverein, Essen",,No,"Se convoca a profesionales y teóricos para IMPACT25, un simposio transdisciplinario que se realizará del 17 al 20 de octubre de 2025. El evento busca crear un espacio para desarrollar y explorar estrategias de resistencia, reparación y reorganización frente a la desigualdad y las narrativas autoritarias, utilizando el arte como un catalizador para desafiar las perspectivas dominantes y visibilizar ideas complejas de pertenencia y futuro. Está dirigido a profesionales de las artes, ciencia, periodismo, tecnología, activismo, trabajo social y arquitectura, invitándolos a presentar proyectos que deseen compartir en un intercambio internacional. El programa cubre la participación con remuneración, costos de viaje y alojamiento para los seleccionados.",,https://www.pact-zollverein.de/en/IMPACT25,Convocatoria,Multidisciplinar,"June 14, 2025 10:29 PM",,,No,No,,No,,,No,,,
Convocatoria | Art On Lincoln Road,Convocatoria | Art On Lincoln Road,,https://www.artconnect.com/opportunity/JrgrJOLsu8uKtrsseRV5m,EEUU,"June 18, 2025",Yes,"Distrito de Mejora Comercial de Lincoln Road ",,No,"Dirigida a artistas visuales profesionales y grupos colaborativos de artistas, tanto locales, nacionales como internacionales. La disciplina artística es el arte público, específicamente instalaciones esculturales y artísticas temporales que deben ser adecuadas para exhibición al aire libre, resistentes a las condiciones climáticas y aptas para toda la familia. La ubicación del proyecto es en Lincoln Road, Miami Beach, Florida. Se otorgará un estipendio único de $75,000 USD a un artista o grupo, el cual debe cubrir todos los costos asociados (materiales, fabricación, transporte, instalación, desinstalación y honorarios). Es fundamental que las propuestas reflejen el espíritu de Lincoln Road y mejoren la experiencia del arte público. ",,https://lincolnroad.com/open-call-to-artists/#proposalform,Convocatoria,Visuales,"June 14, 2025 10:37 PM",,,No,No,,No,,https://lincolnroad.com/open-call-to-artists/#proposalform,No,,,
Premio | Concurso de Composición para Cuartetos sobre el Río Támesis,Premio | Concurso de Composición para Cuartetos sobre el Río Támesis,Destacar,https://www.artconnect.com/opportunity/JCfa5O5mUhTl4r-kICGkc,Reino Unido,"July 25, 2025",Yes,County Hall Arts (CHA),,No,"Dirigido a compositores de música clásica de todo el mundo a participar del concurso cuyo objeto es crear una obra musical que refleje la historia, vitalidad y maravilla natural del Támesis. La primera fase del concurso invita a los compositores a presentar un breve documento de propuesta que explique su visión para esta composición clásica para cuarteto sobre el Támesis. Los seleccionados a la segunda etapa se les invitará a crear su propia composición para cuarteto, que deberá ser para cuarteto de flauta (flauta, violín, viola y violonchelo), con una versión independiente para cuarteto de piano. Se prevé que las obras ganadoras y las que queden en segundo lugar sean interpretadas por el Cuarteto County Hall y el Cuarteto Kioto. El concurso otorgará un premio principal de €40,000 al ganador, €20,000 a la composición que quede en segundo lugar, y €10,000 a hasta cuatro finalistas adicionales, sumando un total de €100,000 en premios.",,https://www.countyhallarts.com/stories/river-thames-quartet-composition-concours,Premio,"Música, Composición, Cuarteto","June 14, 2025 10:38 PM",,,No,No,,No,,https://www.countyhallarts.com/stories/river-thames-quartet-composition-concours,No,,,
